1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
22.4,806.632,0.18665,0.02272373,0.01256425,161.3264,0.18665,0.02272373,0.04544747,0.04544747,0.0251285
22.41,806.995,0.1867333,0.0227331,0.01257117,161.399,0.1867333,0.0227331,0.04546619,0.04546619,0.02514234
22.42,807.355,0.1868167,0.02274248,0.01257782,161.471,0.1868167,0.02274248,0.04548496,0.04548496,0.02515563
22.43,807.709,0.1869,0.02275171,0.01258413,161.5418,0.1869,0.02275171,0.04550343,0.04550343,0.02516826
22.44,808.055,0.1869833,0.0227607,0.01259016,161.611,0.1869833,0.0227607,0.04552141,0.04552141,0.02518032
22.45,808.39,0.1870667,0.02276948,0.01259602,161.678,0.1870667,0.02276948,0.04553897,0.04553897,0.02519204
22.46,808.713,0.18715,0.02277814,0.01260182,161.7426,0.18715,0.02277814,0.04555627,0.04555627,0.02520364
22.47,809.0235,0.1872333,0.02278672,0.01260746,161.8047,0.1872333,0.02278672,0.04557345,0.04557345,0.02521493
22.48,809.3275,0.1873167,0.02279539,0.01261295,161.8655,0.1873167,0.02279539,0.04559078,0.04559078,0.0252259
22.49,809.6305,0.1874,0.02280424,0.01261828,161.9261,0.1874,0.02280424,0.04560847,0.04560847,0.02523657
22.5,809.9375,0.1874833,0.02281333,0.01262357,161.9875,0.1874833,0.02281333,0.04562666,0.04562666,0.02524714
22.51,810.2515,0.1875667,0.02282258,0.01262889,162.0503,0.1875667,0.02282258,0.04564516,0.04564516,0.02525778
22.52,810.5755,0.18765,0.02283193,0.01263429,162.1151,0.18765,0.02283193,0.04566386,0.04566386,0.02526858
22.53,810.912,0.1877333,0.02284134,0.01263982,162.1824,0.1877333,0.02284134,0.04568268,0.04568268,0.02527963
22.54,811.2595,0.1878167,0.02285082,0.01264552,162.2519,0.1878167,0.02285082,0.04570163,0.04570163,0.02529105
22.55,811.6145,0.1879,0.02286032,0.01265134,162.3229,0.1879,0.02286032,0.04572065,0.04572065,0.02530267
22.56,811.9725,0.1879833,0.02286986,0.01265722,162.3945,0.1879833,0.02286986,0.04573973,0.04573973,0.02531443
22.57,812.331,0.1880667,0.02287941,0.01266309,162.4662,0.1880667,0.02287941,0.04575882,0.04575882,0.02532618
22.58,812.687,0.18815,0.02288899,0.01266878,162.5374,0.18815,0.02288899,0.04577798,0.04577798,0.02533756
22.59,813.0395,0.1882333,0.02289854,0.01267421,162.6079,0.1882333,0.02289854,0.04579709,0.04579709,0.02534842
22.6,813.3895,0.1883167,0.02290806,0.0126795,162.6779,0.1883167,0.02290806,0.04581611,0.04581611,0.02535901
22.61,813.7405,0.1884,0.02291748,0.01268484,162.7481,0.1884,0.02291748,0.04583495,0.04583495,0.02536967
22.62,814.095,0.1884833,0.02292686,0.01269017,162.819,0.1884833,0.02292686,0.04585372,0.04585372,0.02538035
22.63,814.454,0.1885667,0.02293619,0.01269545,162.8908,0.1885667,0.02293619,0.04587239,0.04587239,0.0253909
22.64,814.8165,0.18865,0.02294548,0.01270074,162.9633,0.18865,0.02294548,0.04589097,0.04589097,0.02540147
22.65,815.1785,0.1887333,0.0229547,0.0127061,163.0357,0.1887333,0.0229547,0.04590939,0.04590939,0.02541221
22.66,815.537,0.1888167,0.02296382,0.0127116,163.1074,0.1888167,0.02296382,0.04592763,0.04592763,0.0254232
22.67,815.8905,0.1889,0.02297294,0.01271714,163.1781,0.1889,0.02297294,0.04594587,0.04594587,0.02543429
22.68,816.2375,0.1889833,0.0229822,0.01272271,163.2475,0.1889833,0.0229822,0.04596439,0.04596439,0.02544542
22.69,816.58,0.1890667,0.02299174,0.01272836,163.316,0.1890667,0.02299174,0.04598347,0.04598347,0.02545672
22.7,816.92,0.18915,0.02300156,0.01273413,163.384,0.18915,0.02300156,0.04600312,0.04600312,0.02546826
22.71,817.26,0.1892333,0.02301157,0.01273992,163.452,0.1892333,0.02301157,0.04602314,0.04602314,0.02547984
22.72,817.6025,0.1893167,0.02302168,0.01274563,163.5205,0.1893167,0.02302168,0.04604336,0.04604336,0.02549126
22.73,817.9495,0.1894,0.02303178,0.01275116,163.5899,0.1894,0.02303178,0.04606357,0.04606357,0.02550233
22.74,818.304,0.1894833,0.02304171,0.01275655,163.6608,0.1894833,0.02304171,0.04608342,0.04608342,0.02551311
22.75,818.667,0.1895667,0.02305132,0.01276179,163.7334,0.1895667,0.02305132,0.04610264,0.04610264,0.02552358
22.76,819.039,0.18965,0.02306056,0.01276692,163.8078,0.18965,0.02306056,0.04612113,0.04612113,0.02553383
22.77,819.417,0.1897333,0.0230694,0.01277206,163.8834,0.1897333,0.0230694,0.04613879,0.04613879,0.02554411
22.78,819.7975,0.1898167,0.02307789,0.01277735,163.9595,0.1898167,0.02307789,0.04615578,0.04615578,0.0255547
22.79,820.1765,0.1899,0.02308605,0.01278269,164.0353,0.1899,0.02308605,0.0461721,0.0461721,0.02556538
22.8,820.5526,0.1899833,0.02309396,0.01278802,164.1105,0.1899833,0.02309396,0.04618792,0.04618792,0.02557603
22.81,820.9215,0.1900667,0.0231017,0.01279325,164.1843,0.1900667,0.0231017,0.04620341,0.04620341,0.0255865
22.82,821.2825,0.19015,0.0231094,0.01279834,164.2565,0.19015,0.0231094,0.04621879,0.04621879,0.02559668
22.83,821.6355,0.1902333,0.02311721,0.01280334,164.3271,0.1902333,0.02311721,0.04623441,0.04623441,0.02560667
22.84,821.9825,0.1903167,0.0231253,0.01280824,164.3965,0.1903167,0.0231253,0.04625059,0.04625059,0.02561649
22.85,822.327,0.1904,0.0231338,0.0128131,164.4654,0.1904,0.0231338,0.0462676,0.0462676,0.02562619
22.86,822.672,0.1904833,0.02314282,0.01281799,164.5344,0.1904833,0.02314282,0.04628563,0.04628563,0.02563598
22.87,823.017,0.1905667,0.02315224,0.01282299,164.6034,0.1905667,0.02315224,0.04630448,0.04630448,0.02564598
22.88,823.364,0.19065,0.0231619,0.01282816,164.6728,0.19065,0.0231619,0.04632381,0.04632381,0.02565633
22.89,823.7125,0.1907333,0.02317167,0.01283352,164.7425,0.1907333,0.02317167,0.04634334,0.04634334,0.02566705
22.9,824.0635,0.1908167,0.02318146,0.01283893,164.8127,0.1908167,0.02318146,0.04636292,0.04636292,0.02567786
22.91,824.4135,0.1909,0.02319111,0.01284435,164.8827,0.1909,0.02319111,0.04638223,0.04638223,0.0256887
22.92,824.758,0.1909833,0.02320055,0.01284979,164.9516,0.1909833,0.02320055,0.04640111,0.04640111,0.02569958
22.93,825.094,0.1910667,0.02320974,0.01285517,165.0188,0.1910667,0.02320974,0.04641948,0.04641948,0.02571034
22.94,825.4215,0.19115,0.02321865,0.01286047,165.0843,0.19115,0.02321865,0.0464373,0.0464373,0.02572094
22.95,825.7405,0.1912333,0.02322745,0.01286582,165.1481,0.1912333,0.02322745,0.04645491,0.04645491,0.02573165
22.96,826.052,0.1913167,0.02323633,0.01287143,165.2104,0.1913167,0.02323633,0.04647266,0.04647266,0.02574286
22.97,826.36,0.1914,0.02324532,0.01287741,165.272,0.1914,0.02324532,0.04649064,0.04649064,0.02575482
22.98,826.667,0.1914833,0.02325452,0.01288378,165.3334,0.1914833,0.02325452,0.04650905,0.04650905,0.02576757
22.99,826.977,0.1915667,0.02326391,0.0128906,165.3954,0.1915667,0.02326391,0.04652781,0.04652781,0.0257812
23,827.2915,0.19165,0.02327335,0.01289789,165.4583,0.19165,0.02327335,0.0465467,0.0465467,0.02579578
23.01,827.612,0.1917333,0.02328277,0.0129056,165.5224,0.1917333,0.02328277,0.04656554,0.04656554,0.0258112
23.02,827.936,0.1918167,0.02329217,0.01291362,165.5872,0.1918167,0.02329217,0.04658434,0.04658434,0.02582723
23.03,828.264,0.1919,0.02330143,0.01292187,165.6528,0.1919,0.02330143,0.04660286,0.04660286,0.02584374
23.04,828.5985,0.1919833,0.02331051,0.01293026,165.7197,0.1919833,0.02331051,0.04662102,0.04662102,0.02586051
23.05,828.9385,0.1920667,0.02331941,0.01293867,165.7877,0.1920667,0.02331941,0.04663882,0.04663882,0.02587734
23.06,829.2855,0.19215,0.02332825,0.01294703,165.8571,0.19215,0.02332825,0.0466565,0.0466565,0.02589406
23.07,829.6395,0.1922333,0.0233371,0.01295512,165.9279,0.1922333,0.0233371,0.04667421,0.04667421,0.02591025
23.08,830.0005,0.1923167,0.02334604,0.01296278,166.0001,0.1923167,0.02334604,0.04669208,0.04669208,0.02592557
23.09,830.366,0.1924,0.02335503,0.01296987,166.0732,0.1924,0.02335503,0.04671007,0.04671007,0.02593974
23.1,830.734,0.1924833,0.02336414,0.0129763,166.1468,0.1924833,0.02336414,0.04672827,0.04672827,0.02595261
23.11,831.1025,0.1925667,0.02337334,0.01298205,166.2205,0.1925667,0.02337334,0.04674668,0.04674668,0.0259641
23.12,831.47,0.19265,0.02338257,0.01298721,166.294,0.19265,0.02338257,0.04676514,0.04676514,0.02597442
23.13,831.835,0.1927333,0.02339187,0.01299185,166.367,0.1927333,0.02339187,0.04678375,0.04678375,0.0259837
23.14,832.194,0.1928167,0.02340122,0.01299612,166.4388,0.1928167,0.02340122,0.04680244,0.04680244,0.02599224
23.15,832.546,0.1929,0.02341058,0.0130002,166.5092,0.1929,0.02341058,0.04682115,0.04682115,0.0260004
23.16,832.8915,0.1929833,0.02342,0.01300429,166.5783,0.1929833,0.02342,0.04684,0.04684,0.02600858
23.17,833.2335,0.1930667,0.02342949,0.01300853,166.6467,0.1930667,0.02342949,0.04685898,0.04685898,0.02601706
23.18,833.5735,0.19315,0.02343894,0.01301301,166.7147,0.19315,0.02343894,0.04687788,0.04687788,0.02602602
23.19,833.9125,0.1932333,0.02344826,0.01301788,166.7825,0.1932333,0.02344826,0.04689653,0.04689653,0.02603577
23.2,834.2505,0.1933167,0.02345739,0.01302332,166.8501,0.1933167,0.02345739,0.04691477,0.04691477,0.02604664
23.21,834.587,0.1934,0.02346628,0.01302934,166.9174,0.1934,0.02346628,0.04693256,0.04693256,0.02605868
23.22,834.9215,0.1934833,0.02347506,0.01303587,166.9843,0.1934833,0.02347506,0.04695012,0.04695012,0.02607174
23.23,835.2535,0.1935667,0.02348386,0.01304281,167.0507,0.1935667,0.02348386,0.04696773,0.04696773,0.02608562
23.24,835.581,0.19365,0.02349277,0.01305008,167.1162,0.19365,0.02349277,0.04698554,0.04698554,0.02610015
23.25,835.9045,0.1937333,0.02350173,0.01305746,167.1809,0.1937333,0.02350173,0.04700346,0.04700346,0.02611493
23.26,836.225,0.1938167,0.02351066,0.01306484,167.245,0.1938167,0.02351066,0.04702131,0.04702131,0.02612967
23.27,836.546,0.1939,0.02351958,0.01307208,167.3092,0.1939,0.02351958,0.04703915,0.04703915,0.02614416
23.28,836.869,0.1939833,0.02352845,0.01307913,167.3738,0.1939833,0.02352845,0.04705691,0.04705691,0.02615826
23.29,837.1975,0.1940667,0.02353729,0.01308602,167.4395,0.1940667,0.02353729,0.04707459,0.04707459,0.02617204
23.3,837.5305,0.19415,0.02354622,0.0130927,167.5061,0.19415,0.02354622,0.04709244,0.04709244,0.02618541
23.31,837.8685,0.1942333,0.02355534,0.01309907,167.5737,0.1942333,0.02355534,0.04711069,0.04711069,0.02619815
23.32,838.2105,0.1943167,0.02356466,0.01310519,167.6421,0.1943167,0.02356466,0.04712931,0.04712931,0.02621038
23.33,838.553,0.1944,0.02357397,0.01311111,167.7106,0.1944,0.02357397,0.04714794,0.04714794,0.02622223
23.34,838.8935,0.1944833,0.02358316,0.01311694,167.7787,0.1944833,0.02358316,0.04716633,0.04716633,0.02623389
23.35,839.2315,0.1945667,0.0235922,0.01312274,167.8463,0.1945667,0.0235922,0.0471844,0.0471844,0.02624547
23.36,839.5695,0.19465,0.02360107,0.01312849,167.9139,0.19465,0.02360107,0.04720214,0.04720214,0.02625698
23.37,839.9105,0.1947333,0.02360982,0.01313423,167.9821,0.1947333,0.02360982,0.04721963,0.04721963,0.02626846
23.38,840.257,0.1948167,0.02361856,0.01314009,168.0514,0.1948167,0.02361856,0.04723713,0.04723713,0.02628018
23.39,840.611,0.1949,0.02362746,0.013146,168.1222,0.1949,0.02362746,0.04725492,0.04725492,0.02629199
23.4,840.9735,0.1949833,0.0236367,0.01315193,168.1947,0.1949833,0.0236367,0.0472734,0.0472734,0.02630387
23.41,841.3435,0.1950667,0.02364635,0.01315781,168.2687,0.1950667,0.02364635,0.0472927,0.0472927,0.02631562
23.42,841.7166,0.19515,0.02365641,0.01316362,168.3433,0.19515,0.02365641,0.04731282,0.04731282,0.02632725
23.43,842.0875,0.1952333,0.02366681,0.01316928,168.4175,0.1952333,0.02366681,0.04733362,0.04733362,0.02633857
23.44,842.4535,0.1953167,0.02367742,0.01317476,168.4907,0.1953167,0.02367742,0.04735485,0.04735485,0.02634953
23.45,842.8125,0.1954,0.02368805,0.01318006,168.5625,0.1954,0.02368805,0.0473761,0.0473761,0.02636012
23.46,843.1635,0.1954833,0.02369857,0.01318521,168.6327,0.1954833,0.02369857,0.04739714,0.04739714,0.02637042
23.47,843.5065,0.1955667,0.02370902,0.01319033,168.7013,0.1955667,0.02370902,0.04741803,0.04741803,0.02638066
23.48,843.845,0.19565,0.02371943,0.01319556,168.769,0.19565,0.02371943,0.04743886,0.04743886,0.02639113
23.49,844.182,0.1957333,0.0237298,0.01320092,168.8364,0.1957333,0.0237298,0.0474596,0.0474596,0.02640184
23.5,844.52,0.1958167,0.02374019,0.0132063,168.904,0.1958167,0.02374019,0.04748039,0.04748039,0.0264126
23.51,844.8595,0.1959,0.02375067,0.01321167,168.9719,0.1959,0.02375067,0.04750134,0.04750134,0.02642334
23.52,845.196,0.1959833,0.02376126,0.01321707,169.0392,0.1959833,0.02376126,0.04752251,0.04752251,0.02643414
23.53,845.527,0.1960667,0.023772,0.01322265,169.1054,0.1960667,0.023772,0.047544,0.047544,0.0264453
23.54,845.8525,0.19615,0.02378296,0.01322856,169.1705,0.19615,0.02378296,0.04756591,0.04756591,0.02645711
23.55,846.175,0.1962333,0.0237941,0.01323487,169.235,0.1962333,0.0237941,0.04758819,0.04758819,0.02646974
23.56,846.497,0.1963167,0.0238053,0.01324163,169.2994,0.1963167,0.0238053,0.04761059,0.04761059,0.02648326
23.57,846.8205,0.1964,0.0238163,0.01324886,169.3641,0.1964,0.0238163,0.04763261,0.04763261,0.02649771
23.58,847.1455,0.1964833,0.02382697,0.01325658,169.4291,0.1964833,0.02382697,0.04765394,0.04765394,0.02651315
23.59,847.472,0.1965667,0.02383719,0.01326461,169.4944,0.1965667,0.02383719,0.04767438,0.04767438,0.02652922
23.6,847.8005,0.19665,0.02384694,0.01327276,169.5601,0.19665,0.02384694,0.04769388,0.04769388,0.02654553
23.61,848.1315,0.1967333,0.02385628,0.01328092,169.6263,0.1967333,0.02385628,0.04771256,0.04771256,0.02656184
23.62,848.465,0.1968167,0.02386532,0.01328893,169.693,0.1968167,0.02386532,0.04773065,0.04773065,0.02657786
23.63,848.799,0.1969,0.0238742,0.01329671,169.7598,0.1969,0.0238742,0.04774839,0.04774839,0.02659342
23.64,849.1335,0.1969833,0.02388306,0.01330419,169.8267,0.1969833,0.02388306,0.04776612,0.04776612,0.02660839
23.65,849.47,0.1970667,0.02389202,0.01331136,169.894,0.1970667,0.02389202,0.04778405,0.04778405,0.02662271
23.66,849.809,0.19715,0.02390122,0.01331829,169.9618,0.19715,0.02390122,0.04780243,0.04780243,0.02663658
23.67,850.152,0.1972333,0.02391076,0.01332496,170.0304,0.1972333,0.02391076,0.04782152,0.04782152,0.02664992
23.68,850.5005,0.1973167,0.0239206,0.01333137,170.1001,0.1973167,0.0239206,0.04784121,0.04784121,0.02666274
23.69,850.85,0.1974,0.02393059,0.0133375,170.17,0.1974,0.02393059,0.04786118,0.04786118,0.02667499
23.7,851.1995,0.1974833,0.02394065,0.0133433,170.2399,0.1974833,0.02394065,0.0478813,0.0478813,0.02668661
23.71,851.552,0.1975667,0.02395067,0.01334884,170.3104,0.1975667,0.02395067,0.04790134,0.04790134,0.02669767
23.72,851.9065,0.19765,0.02396052,0.0133544,170.3813,0.19765,0.02396052,0.04792104,0.04792104,0.02670881
23.73,852.261,0.1977333,0.0239701,0.01336026,170.4522,0.1977333,0.0239701,0.0479402,0.0479402,0.02672053
23.74,852.615,0.1978167,0.02397947,0.0133665,170.523,0.1978167,0.02397947,0.04795894,0.04795894,0.02673301
23.75,852.969,0.1979,0.02398879,0.01337299,170.5938,0.1979,0.02398879,0.04797758,0.04797758,0.02674598
23.76,853.322,0.1979833,0.02399827,0.01337942,170.6644,0.1979833,0.02399827,0.04799654,0.04799654,0.02675885
23.77,853.6755,0.1980667,0.02400792,0.01338556,170.7351,0.1980667,0.02400792,0.04801583,0.04801583,0.02677111
23.78,854.03,0.19815,0.02401764,0.01339129,170.806,0.19815,0.02401764,0.04803528,0.04803528,0.02678259
23.79,854.3845,0.1982333,0.02402734,0.01339662,170.8769,0.1982333,0.02402734,0.04805467,0.04805467,0.02679325
23.8,854.7395,0.1983167,0.02403696,0.01340169,170.9479,0.1983167,0.02403696,0.04807393,0.04807393,0.02680338
23.81,855.0975,0.1984,0.02404654,0.0134067,171.0195,0.1984,0.02404654,0.04809308,0.04809308,0.0268134
23.82,855.4585,0.1984833,0.02405601,0.01341175,171.0917,0.1984833,0.02405601,0.04811202,0.04811202,0.0268235
23.83,855.8205,0.1985667,0.02406529,0.01341694,171.1641,0.1985667,0.02406529,0.04813058,0.04813058,0.02683389
23.84,856.1805,0.19865,0.02407435,0.01342229,171.2361,0.19865,0.02407435,0.0481487,0.0481487,0.02684458
23.85,856.535,0.1987333,0.02408319,0.01342775,171.307,0.1987333,0.02408319,0.04816638,0.04816638,0.0268555
23.86,856.881,0.1988167,0.0240918,0.01343342,171.3762,0.1988167,0.0240918,0.04818361,0.04818361,0.02686683
23.87,857.218,0.1989,0.02410018,0.01343922,171.4436,0.1989,0.02410018,0.04820035,0.04820035,0.02687843
23.88,857.548,0.1989833,0.02410834,0.01344506,171.5096,0.1989833,0.02410834,0.04821669,0.04821669,0.02689013
23.89,857.875,0.1990667,0.02411639,0.013451,171.575,0.1990667,0.02411639,0.04823279,0.04823279,0.02690201
23.9,858.198,0.19915,0.02412449,0.01345704,171.6396,0.19915,0.02412449,0.04824898,0.04824898,0.02691407
23.91,858.519,0.1992333,0.02413274,0.013463,171.7038,0.1992333,0.02413274,0.04826549,0.04826549,0.02692599
23.92,858.842,0.1993167,0.02414124,0.0134688,171.7684,0.1993167,0.02414124,0.04828247,0.04828247,0.02693759
23.93,859.172,0.1994,0.02414999,0.01347439,171.8344,0.1994,0.02414999,0.04829998,0.04829998,0.02694878
23.94,859.5125,0.1994833,0.02415894,0.01347985,171.9025,0.1994833,0.02415894,0.04831788,0.04831788,0.0269597
23.95,859.8635,0.1995667,0.02416789,0.01348524,171.9727,0.1995667,0.02416789,0.04833578,0.04833578,0.02697049
23.96,860.2215,0.19965,0.02417673,0.01349068,172.0443,0.19965,0.02417673,0.04835346,0.04835346,0.02698135
23.97,860.584,0.1997333,0.02418548,0.01349633,172.1168,0.1997333,0.02418548,0.04837096,0.04837096,0.02699266
23.98,860.9515,0.1998167,0.02419422,0.01350239,172.1903,0.1998167,0.02419422,0.04838844,0.04838844,0.02700478
23.99,861.3215,0.1999,0.02420303,0.01350884,172.2643,0.1999,0.02420303,0.04840606,0.04840606,0.02701768
24,861.692,0.1999833,0.02421196,0.01351565,172.3384,0.1999833,0.02421196,0.04842393,0.04842393,0.0270313
24.01,862.0594,0.2000667,0.02422109,0.01352264,172.4119,0.2000667,0.02422109,0.04844218,0.04844218,0.02704527
24.02,862.421,0.20015,0.02423053,0.01352966,172.4842,0.20015,0.02423053,0.04846106,0.04846106,0.02705932
24.03,862.775,0.2002333,0.02424018,0.0135367,172.555,0.2002333,0.02424018,0.04848036,0.04848036,0.0270734
24.04,863.121,0.2003167,0.02424992,0.01354372,172.6242,0.2003167,0.02424992,0.04849984,0.04849984,0.02708745
24.05,863.458,0.2004,0.02425961,0.01355074,172.6916,0.2004,0.02425961,0.04851922,0.04851922,0.02710148
24.06,863.7875,0.2004833,0.02426917,0.01355781,172.7575,0.2004833,0.02426917,0.04853835,0.04853835,0.02711562
24.07,864.111,0.2005667,0.02427854,0.01356492,172.8222,0.2005667,0.02427854,0.04855707,0.04855707,0.02712984
24.08,864.431,0.20065,0.02428761,0.01357199,172.8862,0.20065,0.02428761,0.04857523,0.04857523,0.02714399
24.09,864.7495,0.2007333,0.02429646,0.01357888,172.9499,0.2007333,0.02429646,0.04859293,0.04859293,0.02715776
24.1,865.0655,0.2008167,0.02430513,0.01358554,173.0131,0.2008167,0.02430513,0.04861027,0.04861027,0.02717108
24.11,865.3785,0.2009,0.0243136,0.013592,173.0757,0.2009,0.0243136,0.04862721,0.04862721,0.02718401
24.12,865.691,0.2009833,0.02432196,0.01359833,173.1382,0.2009833,0.02432196,0.04864393,0.04864393,0.02719666
24.13,866.0075,0.2010667,0.02433028,0.01360465,173.2015,0.2010667,0.02433028,0.04866055,0.04866055,0.0272093
24.14,866.33,0.20115,0.02433857,0.01361118,173.266,0.20115,0.02433857,0.04867715,0.04867715,0.02722236
24.15,866.662,0.2012333,0.02434681,0.01361806,173.3324,0.2012333,0.02434681,0.04869362,0.04869362,0.02723611
24.16,867.005,0.2013167,0.02435502,0.01362531,173.401,0.2013167,0.02435502,0.04871004,0.04871004,0.02725062
24.17,867.355,0.2014,0.02436323,0.01363277,173.471,0.2014,0.02436323,0.04872647,0.04872647,0.02726554
24.18,867.71,0.2014833,0.02437148,0.01364024,173.542,0.2014833,0.02437148,0.04874295,0.04874295,0.02728049
24.19,868.067,0.2015667,0.02437968,0.01364758,173.6134,0.2015667,0.02437968,0.04875936,0.04875936,0.02729515
24.2,868.4235,0.20165,0.02438784,0.01365459,173.6847,0.20165,0.02438784,0.04877568,0.04877568,0.02730918
24.21,868.777,0.2017333,0.02439602,0.01366109,173.7554,0.2017333,0.02439602,0.04879204,0.04879204,0.02732218
24.22,869.127,0.2018167,0.02440427,0.01366702,173.8254,0.2018167,0.02440427,0.04880854,0.04880854,0.02733404
24.23,869.473,0.2019,0.02441258,0.01367251,173.8946,0.2019,0.02441258,0.04882516,0.04882516,0.02734502
24.24,869.8185,0.2019833,0.02442112,0.01367778,173.9637,0.2019833,0.02442112,0.04884223,0.04884223,0.02735555
24.25,870.1675,0.2020667,0.02443011,0.01368307,174.0335,0.2020667,0.02443011,0.04886022,0.04886022,0.02736614
24.26,870.5235,0.20215,0.02443956,0.01368864,174.1047,0.20215,0.02443956,0.04887912,0.04887912,0.02737729
24.27,870.884,0.2022333,0.02444936,0.01369467,174.1768,0.2022333,0.02444936,0.04889871,0.04889871,0.02738934
24.28,871.2435,0.2023167,0.02445937,0.01370113,174.2487,0.2023167,0.02445937,0.04891874,0.04891874,0.02740226
24.29,871.6005,0.2024,0.02446936,0.01370794,174.3201,0.2024,0.02446936,0.04893871,0.04893871,0.02741587
24.3,871.952,0.2024833,0.02447924,0.01371508,174.3904,0.2024833,0.02447924,0.04895848,0.04895848,0.02743015
24.31,872.297,0.2025667,0.02448895,0.0137224,174.4594,0.2025667,0.02448895,0.0489779,0.0489779,0.02744479
24.32,872.6411,0.20265,0.02449848,0.01372976,174.5282,0.20265,0.02449848,0.04899696,0.04899696,0.02745952
24.33,872.9875,0.2027333,0.02450783,0.01373716,174.5975,0.2027333,0.02450783,0.04901566,0.04901566,0.02747431
24.34,873.337,0.2028167,0.02451699,0.01374454,174.6674,0.2028167,0.02451699,0.04903398,0.04903398,0.02748909
24.35,873.686,0.2029,0.02452591,0.01375186,174.7372,0.2029,0.02452591,0.04905182,0.04905182,0.02750372
24.36,874.0315,0.2029833,0.02453467,0.01375904,174.8063,0.2029833,0.02453467,0.04906933,0.04906933,0.02751807
24.37,874.372,0.2030667,0.02454326,0.01376595,174.8744,0.2030667,0.02454326,0.04908651,0.04908651,0.02753191
24.38,874.705,0.20315,0.02455164,0.0137726,174.941,0.20315,0.02455164,0.04910327,0.04910327,0.0275452
24.39,875.0291,0.2032333,0.02455976,0.01377914,175.0058,0.2032333,0.02455976,0.04911953,0.04911953,0.02755829
24.4,875.343,0.2033167,0.02456776,0.01378584,175.0686,0.2033167,0.02456776,0.04913552,0.04913552,0.02757167
24.41,875.6505,0.2034,0.02457575,0.01379266,175.1301,0.2034,0.02457575,0.04915151,0.04915151,0.02758533
24.42,875.958,0.2034833,0.02458382,0.01379965,175.1916,0.2034833,0.02458382,0.04916763,0.04916763,0.0275993
24.43,876.2725,0.2035667,0.02459196,0.01380698,175.2545,0.2035667,0.02459196,0.04918393,0.04918393,0.02761396
24.44,876.5934,0.20365,0.02460026,0.01381485,175.3187,0.20365,0.02460026,0.04920052,0.04920052,0.0276297
24.45,876.9185,0.2037333,0.02460874,0.01382318,175.3837,0.2037333,0.02460874,0.04921747,0.04921747,0.02764635
24.46,877.2475,0.2038167,0.0246174,0.01383178,175.4495,0.2038167,0.0246174,0.04923481,0.04923481,0.02766356
24.47,877.582,0.2039,0.02462632,0.01384039,175.5164,0.2039,0.02462632,0.04925263,0.04925263,0.02768078
24.48,877.922,0.2039833,0.02463549,0.01384882,175.5844,0.2039833,0.02463549,0.04927098,0.04927098,0.02769764
24.49,878.2685,0.2040667,0.0246448,0.01385685,175.6537,0.2040667,0.0246448,0.0492896,0.0492896,0.0277137
24.5,878.621,0.20415,0.02465423,0.01386428,175.7242,0.20415,0.02465423,0.04930846,0.04930846,0.02772857
24.51,878.98,0.2042333,0.02466375,0.013871,175.796,0.2042333,0.02466375,0.0493275,0.0493275,0.02774201
24.52,879.343,0.2043167,0.02467328,0.01387698,175.8686,0.2043167,0.02467328,0.04934656,0.04934656,0.02775396
24.53,879.7095,0.2044,0.02468272,0.0138823,175.9419,0.2044,0.02468272,0.04936543,0.04936543,0.02776461
24.54,880.077,0.2044833,0.02469199,0.01388712,176.0154,0.2044833,0.02469199,0.04938398,0.04938398,0.02777425
24.55,880.443,0.2045667,0.02470105,0.01389163,176.0886,0.2045667,0.02470105,0.04940211,0.04940211,0.02778326
24.56,880.803,0.20465,0.02471,0.01389602,176.1606,0.20465,0.02471,0.04942,0.04942,0.02779204
24.57,881.1535,0.2047333,0.02471891,0.01390048,176.2307,0.2047333,0.02471891,0.04943782,0.04943782,0.02780096
24.58,881.4945,0.2048167,0.02472786,0.0139051,176.2989,0.2048167,0.02472786,0.04945571,0.04945571,0.02781021
24.59,881.829,0.2049,0.02473689,0.01390991,176.3658,0.2049,0.02473689,0.04947378,0.04947378,0.02781983
24.6,882.1585,0.2049833,0.02474607,0.01391495,176.4317,0.2049833,0.02474607,0.04949214,0.04949214,0.0278299
24.61,882.4855,0.2050667,0.02475544,0.01392022,176.4971,0.2050667,0.02475544,0.04951089,0.04951089,0.02784043
24.62,882.8125,0.20515,0.02476509,0.01392573,176.5625,0.20515,0.02476509,0.04953018,0.04953018,0.02785146
24.63,883.141,0.2052333,0.02477492,0.01393153,176.6282,0.2052333,0.02477492,0.04954984,0.04954984,0.02786306
24.64,883.471,0.2053167,0.02478483,0.01393775,176.6942,0.2053167,0.02478483,0.04956967,0.04956967,0.0278755
24.65,883.805,0.2054,0.02479482,0.01394443,176.761,0.2054,0.02479482,0.04958965,0.04958965,0.02788886
24.66,884.145,0.2054833,0.02480477,0.01395147,176.829,0.2054833,0.02480477,0.04960954,0.04960954,0.02790294
24.67,884.49,0.2055667,0.02481438,0.01395862,176.898,0.2055667,0.02481438,0.04962876,0.04962876,0.02791723
24.68,884.839,0.20565,0.02482348,0.0139657,176.9678,0.20565,0.02482348,0.04964697,0.04964697,0.02793141
